Profile,tech_stack,tobeclusteredcolumn,cluster
DB,Log shipping,DB Log shipping,0
DB,Ms Sql Server Dba,DB Ms Sql Server Dba,0
DB,L2-level,DB L2-level,0
DB,SQL Servers,DB SQL Servers,0
DB,Serv,DB Serv,0
DB,Healthcare,DB Healthcare,0
DB,Analytical skills,DB Analytical skills,0
DB,Software design,DB Software design,0
DB,data integrity,DB data integrity,0
DB,ITIL framework,DB ITIL framework,0
DB,IT operations,DB IT operations,0
DB,Bmc Remedy,DB Bmc Remedy,0
DB,IT services,DB IT services,0
DB,DTS,DB DTS,0
DB,Db2,DB Db2,0
DB,FTP,DB FTP,0
DB,Active directory,DB Active directory,0
DB,DNS,DB DNS,0
DB,Apache,DB Apache,0
DB,Costing,DB Costing,0
DB,OLTP,DB OLTP,0
DB,Microsoft,DB Microsoft,0
DB,Training,DB Training,0
DB,Production support,DB Production support,0
DB,CMMI,DB CMMI,0
DB,VMware,DB VMware,0
DB,Infrastructure,DB Infrastructure,0
DB,Capacity management,DB Capacity management,1
DB,Design review,DB Design review,0
DB,Configuration management,DB Configuration management,1
DB,Loans,DB Loans,0
DB,Load balancing,DB Load balancing,0
DB,Aix,DB Aix,0
DB,AWS RDS,DB AWS RDS,0
DB,Azure Database,DB Azure Database,0
DB,MySQL database administration,DB MySQL database administration,0
DB,Architectural design,DB Architectural design,0
DB,Powershell,DB Powershell,0
DB,12C,DB 12C,0
DB,Datapump,DB Datapump,0
DB,Patching,DB Patching,0
DB,Oracle Admin,DB Oracle Admin,0
DB,backup,DB backup,0
DB,sql queries,DB sql queries,0
DB,configuration,DB configuration,0
DB,oracle rac,DB oracle rac,0
DB,upgradation,DB upgradation,0
DB,sql tuning,DB sql tuning,0
DB,recovery,DB recovery,0
DB,sql,DB sql,0
DB,features,DB features,0
DB,system administration,DB system administration,0
DB,rac,DB rac,0
DB,dataguard,DB dataguard,0
DB,OEM,DB OEM,0
DB,Oracle 10G,DB Oracle 10G,0
DB,Oracle Administration,DB Oracle Administration,0
DB,Standalone Architecture,DB Standalone Architecture,0
DB,TNS,DB TNS,0
DB,oracle core dba,DB oracle core dba,0
DB,oracle database architecture,DB oracle database architecture,0
DB,Oracle Core,DB Oracle Core,0
DB,Core,DB Core,0
DB,Mysql Cluster,DB Mysql Cluster,0
DB,Stored Procedures,DB Stored Procedures,0
DB,High Availability,DB High Availability,0
DB,Server Security,DB Server Security,0
DB,Oracle development,DB Oracle development,3
DB,Trend analysis,DB Trend analysis,2
DB,Resource management,DB Resource management,1
DB,Oracle 11G,DB Oracle 11G,0
DB,,DB ,0
DB,PLSQLMSC,DB PLSQLMSC,0
DB,Database architecture,DB Database architecture,0
DB,Application support,DB Application support,0
DB,Oracle SQL,DB Oracle SQL,0
DB,Configuration,DB Configuration,0
DB,Troubleshooting Skills,DB Troubleshooting Skills,0
DB,Upgradation,DB Upgradation,0
DB,Tableau,DB Tableau,0
DB,Data Engineering,DB Data Engineering,0
DB,Data Science,DB Data Science,0
DB,OLAP,DB OLAP,0
DB,SOA,DB SOA,0
DB,Hyperion,DB Hyperion,0
DB,Weblogic,DB Weblogic,0
DB,database security,DB database security,0
DB,SQL Development,DB SQL Development,3
DB,Database Administrator Developer,DB Database Administrator Developer,0
DB,Database Development,DB Database Development,3
DB,SQL Server Development,DB SQL Server Development,3
DB,Unit testing,DB Unit testing,0
DB,XML,DB XML,0
DB,Mainframe,DB Mainframe,0
DB,DB2,DB DB2,0
DB,ETL,DB ETL,0
DB,Elastic Search,DB Elastic Search,0
DB,Integration,DB Integration,0
DB,Data Storage And Retrieval,DB Data Storage And Retrieval,0
DB,Searching,DB Searching,0
DB,Real Application Cluster,DB Real Application Cluster,0
DB,R12,DB R12,0
DB,11I,DB 11I,0
DB,Strategic planning,DB Strategic planning,0
DB,Administration Staff,DB Administration Staff,0
DB,development testing,DB development testing,3
DB,System administration,DB System administration,0
DB,Capacity planning,DB Capacity planning,0
DB,MNC,DB MNC,0
DB,ORACLE EBS,DB ORACLE EBS,0
DB,Appworx,DB Appworx,0
DB,Pcp,DB Pcp,0
DB,Eb,DB Eb,0
DB,Oracle Ebs,DB Oracle Ebs,0
DB,Unix operating system,DB Unix operating system,0
DB,System software,DB System software,0
DB,Technical architecture,DB Technical architecture,0
DB,System,DB System,0
DB,Algorithms,DB Algorithms,0
DB,Job scheduling,DB Job scheduling,0
DB,Software,DB Software,0
DB,Cloud Services,DB Cloud Services,0
DB,Recovery,DB Recovery,0
DB,Data warehousing,DB Data warehousing,0
DB,Sql Query Writing,DB Sql Query Writing,0
DB,Core Dba,DB Core Dba,0
DB,Teradata DBA,DB Teradata DBA,0
DB,Teradata Admin,DB Teradata Admin,0
DB,Teradata,DB Teradata,0
DB,Cloud Migration,DB Cloud Migration,0
DB,MS-SQL,DB MS-SQL,0
DB,SQL Query writing,DB SQL Query writing,0
DB,Decoding,DB Decoding,0
DB,postgres database,DB postgres database,0
DB,availability,DB availability,0
DB,server architecture,DB server architecture,0
DB,R,DB R,0
DB,Data Modelling,DB Data Modelling,0
DB,spufi,DB spufi,0
DB,oracle dba,DB oracle dba,0
DB,z/OS DB2,DB z/OS DB2,0
DB,qmf,DB qmf,0
DB,Omegamon,DB Omegamon,0
DB,Cassandra,DB Cassandra,0
DB,database documentation,DB database documentation,0
DB,Documentation,DB Documentation,0
DB,data structures,DB data structures,0
DB,Technical analysis,DB Technical analysis,2
DB,Cloud database,DB Cloud database,0
DB,DataStax,DB DataStax,0
DB,rdbms,DB rdbms,0
DB,hybrid cloud,DB hybrid cloud,0
DB,NoSQL server,DB NoSQL server,0
DB,DataStax Cassandra,DB DataStax Cassandra,0
DB,etl,DB etl,0
DB,Access control,DB Access control,0
DB,Redhat,DB Redhat,0
DB,Solaris,DB Solaris,0
DB,Oracle E-business Suite,DB Oracle E-business Suite,0
DB,Application Dba,DB Application Dba,0
DB,VLDB database,DB VLDB database,0
DB,UNIX OS,DB UNIX OS,0
DB,Oracle Cloud,DB Oracle Cloud,0
DB,Oracle databases,DB Oracle databases,0
DB,Oracle OLTP,DB Oracle OLTP,0
DB,Software installation,DB Software installation,0
DB,database creation,DB database creation,0
DB,Pentaho,DB Pentaho,0
DB,database development,DB database development,3
DB,Ticketing,DB Ticketing,0
DB,Technical documentation,DB Technical documentation,0
DB,Technical,DB Technical,0
DB,Information security,DB Information security,0
DB,oracle database,DB oracle database,0
DB,hardware installation,DB hardware installation,0
DB,software installation,DB software installation,0
DB,configure applications,DB configure applications,0
DB,documentation,DB documentation,0
DB,SQL Server Database,DB SQL Server Database,0
DB,HTTP,DB HTTP,0
DB,deadlock analysis,DB deadlock analysis,2
DB,Dba Skills,DB Dba Skills,0
DB,Server administration,DB Server administration,0
DB,Cassandra architecture,DB Cassandra architecture,0
DB,Cassandra Expert,DB Cassandra Expert,0
DB,Cassandra data modeling,DB Cassandra data modeling,0
DB,Datastax,DB Datastax,0
DB,Cassandra Query Language,DB Cassandra Query Language,0
DB,DCL,DB DCL,0
DB,System Z/OS,DB System Z/OS,0
DB,DDL,DB DDL,0
DB,Couchbase,DB Couchbase,0
DB,Cassandra Database,DB Cassandra Database,0
DB,Galleria,DB Galleria,0
DB,INNODB cLUSTER,DB INNODB cLUSTER,0
DB,NDB CLUSTER,DB NDB CLUSTER,0
DB,S3,DB S3,0
DB,DynamoDB Bigdata,DB DynamoDB Bigdata,0
DB,Route53,DB Route53,0
DB,Security groups,DB Security groups,0
DB,VPC,DB VPC,0
DB,Instance parameter groups,DB Instance parameter groups,0
DB,availability zones RDS,DB availability zones RDS,0
DB,Business intelligence,DB Business intelligence,0
DB,Drilling,DB Drilling,0
DB,db2 dba,DB db2 dba,0
DB,Trainee Database Administrator,DB Trainee Database Administrator,0
DB,Process orientation,DB Process orientation,0
DB,Service desk,DB Service desk,0
DB,MS Office,DB MS Office,0
DB,Technology,DB Technology,0
DB,Database management,DB Database management,1
DB,Medical insurance,DB Medical insurance,0
DB,Azure SQL DBA,DB Azure SQL DBA,0
DB,Linux System Administration,DB Linux System Administration,0
DB,Oracle data wrehouse,DB Oracle data wrehouse,0
DB,UNIX,DB UNIX,0
DB,Data,DB Data,0
DB,Development,DB Development,3
DB,Licensing,DB Licensing,0
DB,ORACLE,DB ORACLE,0
DB,Oracle Database Administration,DB Oracle Database Administration,0
DB,Oracle software installation,DB Oracle software installation,0
DB,SQL Server Dba,DB SQL Server Dba,0
DB,Mssql Dba,DB Mssql Dba,0
DB,DR,DB DR,0
DB,postgre dba,DB postgre dba,0
DB,SQL development,DB SQL development,3
DB,Compliance,DB Compliance,0
DB,IT consulting,DB IT consulting,0
DB,Digital marketing,DB Digital marketing,0
DB,Patch management,DB Patch management,1
DB,PureScale,DB PureScale,0
DB,IBM BPM,DB IBM BPM,0
DB,DB2 databases,DB DB2 databases,0
DB,Websphere,DB Websphere,0
DB,monitoring Logs,DB monitoring Logs,0
DB,cleanup,DB cleanup,0
DB,DB Environments,DB DB Environments,0
DB,IBM Db2 Database administration,DB IBM Db2 Database administration,0
DB,database design,DB database design,0
DB,Patch Management,DB Patch Management,1
DB,HIPAA,DB HIPAA,0
DB,GDPR,DB GDPR,0
DB,Disaster recovery planning,DB Disaster recovery planning,0
DB,Redhat Linux,DB Redhat Linux,0
DB,DB2 Database Administrator,DB DB2 Database Administrator,0
DB,IMS DB,DB IMS DB,0
DB,Subject Matter Expert,DB Subject Matter Expert,0
DB,udb,DB udb,0
DB,UDDI,DB UDDI,0
DB,French,DB French,0
DB,Analytics,DB Analytics,0
DB,Business continuity,DB Business continuity,0
DB,Unix shell scripting,DB Unix shell scripting,0
DB,Javascript,DB Javascript,0
DB,Open source,DB Open source,0
DB,Ruby,DB Ruby,0
DB,SAP,DB SAP,0
DB,Access management,DB Access management,1
DB,Virtualization,DB Virtualization,0
DB,Cdc,DB Cdc,0
DB,Mainframe Db2,DB Mainframe Db2,0
DB,Data Migration,DB Data Migration,0
DB,Capacity Planning,DB Capacity Planning,0
DB,Informatica,DB Informatica,0
DB,Software solutions,DB Software solutions,0
DB,Schedule,DB Schedule,0
DB,Time,DB Time,0
DB,developer,DB developer,0
DB,PAAS,DB PAAS,0
DB,Analysis services,DB Analysis services,2
DB,microsoft,DB microsoft,0
DB,Project planning,DB Project planning,0
DB,Project SQL,DB Project SQL,0
DB,Incident Monitoring,DB Incident Monitoring,0
DB,Linux operating systems,DB Linux operating systems,0
DB,Linux internals,DB Linux internals,0
DB,Operating,DB Operating,0
DB,Azure Data Factory,DB Azure Data Factory,0
DB,Power BI,DB Power BI,0
DB,Data visulaization,DB Data visulaization,0
DB,Data Modeling,DB Data Modeling,0
DB,Modeling,DB Modeling,0
DB,Performance optimization,DB Performance optimization,0
DB,Optimization,DB Optimization,0
DB,HL,DB HL,0
DB,Customer handling,DB Customer handling,0
DB,bash scripting,DB bash scripting,0
DB,HR,DB HR,0
DB,SIP,DB SIP,0
DB,C++,DB C++,0
DB,Machine learning,DB Machine learning,0
DB,Senior Advisor,DB Senior Advisor,0
DB,Workflow,DB Workflow,0
DB,teradata dba,DB teradata dba,0
DB,Production management,DB Production management,1
DB,Compliance management,DB Compliance management,1
DB,Demand forecasting,DB Demand forecasting,0
DB,Performance analysis,DB Performance analysis,2
DB,Distribution system,DB Distribution system,0
DB,DBA Administrator,DB DBA Administrator,0
DB,Testing,DB Testing,0
DB,SR,DB SR,0
DB,Software testing,DB Software testing,0
DB,process,DB process,0
DB,Tuxedo,DB Tuxedo,0
DB,PeopleSoft,DB PeopleSoft,0
DB,Procurement,DB Procurement,0
DB,PHP,DB PHP,0
DB,CRO,DB CRO,0
DB,Clinical research,DB Clinical research,0
DB,Life sciences,DB Life sciences,0
DB,CRM,DB CRM,0
DB,Cism,DB Cism,0
DB,Performance testing,DB Performance testing,0
DB,SSL,DB SSL,0
DB,Business process,DB Business process,0
DB,Hospitality,DB Hospitality,0
DB,ERP,DB ERP,0
DB,Aviation,DB Aviation,0
DB,Servicenow,DB Servicenow,0
DB,Aurora Mysql,DB Aurora Mysql,0
DB,Amazon Rds,DB Amazon Rds,0
DB,MySQL Database,DB MySQL Database,0
DB,Project management,DB Project management,1
DB,metadata,DB metadata,0
DB,Usage,DB Usage,0
DB,Tools,DB Tools,0
DB,Risk assessment,DB Risk assessment,0
DB,SQL Server reporting services,DB SQL Server reporting services,0
DB,HP data protector,DB HP data protector,0
DB,Healthcaremetadata,DB Healthcaremetadata,0
DB,Tuning,DB Tuning,0
DB,Continuous improvement,DB Continuous improvement,0
DB,Counselling,DB Counselling,0
DB,NetScreen,DB NetScreen,0
DB,Web hosting,DB Web hosting,0
DB,cisco,DB cisco,0
DB,Medical billing,DB Medical billing,0
DB,Senior Database Administrator,DB Senior Database Administrator,0
DB,DB Architect,DB DB Architect,0
DB,Computer,DB Computer,0
DB,Stock exchange,DB Stock exchange,0
DB,devops,DB devops,0
DB,Sybase ASE,DB Sybase ASE,0
DB,HTML,DB HTML,0
DB,Assurance,DB Assurance,0
DB,Software development life cycle,DB Software development life cycle,3
DB,PDF,DB PDF,0
DB,Accounting,DB Accounting,0
DB,Taxation,DB Taxation,0
DB,Network administration,DB Network administration,0
DB,Resource utilization,DB Resource utilization,0
DB,professional,DB professional,0
DB,Business administration,DB Business administration,0
DB,Load testing,DB Load testing,0
DB,Social networking,DB Social networking,0
DB,hr outsourcing,DB hr outsourcing,0
DB,IPS,DB IPS,0
DB,Human resource management,DB Human resource management,1
DB,Issue resolution,DB Issue resolution,0
DB,Risk management,DB Risk management,1
DB,assembly language,DB assembly language,0
DB,website,DB website,0
DB,C,DB C,0
DB,ajax,DB ajax,0
DB,javascript,DB javascript,0
DB,jquery,DB jquery,0
DB,SAP Basis Administrator,DB SAP Basis Administrator,0
DB,Mysql,DB Mysql,0
DB,Performance engineering,DB Performance engineering,0
DB,Program,DB Program,0
DB,Database Creation,DB Database Creation,0
DB,Middleware,DB Middleware,0
DB,Java,DB Java,0
DB,Upgrade,DB Upgrade,0
DB,Oracle database administration,DB Oracle database administration,0
DB,snowflake,DB snowflake,0
DB,database management,DB database management,1
DB,SAP Hana,DB SAP Hana,0
DB,db2,DB db2,0
DB,SQL Server integration services,DB SQL Server integration services,0
DB,System analysis,DB System analysis,2
DB,Oracle dba,DB Oracle dba,0
DB,asm,DB asm,0
DB,rman,DB rman,0
DB,Assembly,DB Assembly,0
DB,Oracle 19C,DB Oracle 19C,0
DB,Mariadb Server,DB Mariadb Server,0
DB,oracle support,DB oracle support,0
DB,Application design,DB Application design,0
DB,Communication Skills,DB Communication Skills,0
DB,Software Engineering,DB Software Engineering,0
DB,Database Integrations,DB Database Integrations,0
DB,Software Development,DB Software Development,3
DB,Typescript,DB Typescript,0
DB,Git Repository,DB Git Repository,0
DB,SQL Support,DB SQL Support,0
DB,L2 Support,DB L2 Support,0
DB,Production Support Engineer,DB Production Support Engineer,0
DB,cloudera,DB cloudera,0
DB,cloud security,DB cloud security,0
DB,Technology consulting,DB Technology consulting,0
DB,Solution Architect,DB Solution Architect,0
DB,C #,DB C #,0
DB,Sql Server,DB Sql Server,0
DB,Aws,DB Aws,0
DB,SCALA,DB SCALA,0
DB,Engineering Design,DB Engineering Design,0
DB,code,DB code,0
DB,software,DB software,0
DB,Software Associate,DB Software Associate,0
DB,Database marketing,DB Database marketing,0
DB,Event management,DB Event management,1
DB,Salesforce.com,DB Salesforce.com,0
DB,Managed services,DB Managed services,0
DB,Publishing,DB Publishing,0
DB,Outsourcing,DB Outsourcing,0
DB,agile methodologies,DB agile methodologies,0
DB,.Net,DB .Net,0
DB,AWS IAAS,DB AWS IAAS,0
DB,dba,DB dba,0
DB,PostgreSQL database,DB PostgreSQL database,0
DB,Progress,DB Progress,0
DB,no SQL,DB no SQL,0
DB,Progress 4GL,DB Progress 4GL,0
DB,Integration testing,DB Integration testing,0
DB,Toad,DB Toad,0
DB,sql developer,DB sql developer,0
DB,MySQL Database Admin,DB MySQL Database Admin,0
DB,Enterprise,DB Enterprise,0
DB,Load Balancing,DB Load Balancing,0
DB,data management,DB data management,1
DB,Oracle 12c,DB Oracle 12c,0
DB,PL/SQL,DB PL/SQL,0
DB,WebLogic,DB WebLogic,0
DB,Oracle Cloud Infrastructure,DB Oracle Cloud Infrastructure,0
DB,Subject matter expertise,DB Subject matter expertise,0
DB,postgresql,DB postgresql,0
DB,escalation management,DB escalation management,1
DB,performance monitoring,DB performance monitoring,0
DB,sql profiler,DB sql profiler,0
DB,oracle sql,DB oracle sql,0
DB,Cosmos,DB Cosmos,0
DB,Data validation,DB Data validation,0
DB,Database Architect,DB Database Architect,0
DB,Data optimization,DB Data optimization,0
DB,Graph Databases,DB Graph Databases,0
DB,Software quality assurance,DB Software quality assurance,0
DB,software quality,DB software quality,0
DB,Python Developer,DB Python Developer,0
DB,Security,DB Security,0
DB,Python Development,DB Python Development,3
DB,Corporate Sales Executive,DB Corporate Sales Executive,0
DB,Sales,DB Sales,0
DB,Team leading,DB Team leading,0
DB,import,DB import,0
DB,export,DB export,0
DB,oracle certified,DB oracle certified,0
DB,Oracel Administrator L2,DB Oracel Administrator L2,0
DB,PL SQL,DB PL SQL,0
DB,Orcale,DB Orcale,0
DB,DBA L2,DB DBA L2,0
DB,Oracle database administrator L2,DB Oracle database administrator L2,0
DB,Shell,DB Shell,0
DB,Devops Ci Cd,DB Devops Ci Cd,0
DB,Expdp,DB Expdp,0
DB,SOC,DB SOC,0
DB,SMS,DB SMS,0
DB,Archiving,DB Archiving,0
DB,TCAE,DB TCAE,0
DB,database migration,DB database migration,0
DB,Bigtable,DB Bigtable,0
DB,DevOps,DB DevOps,0
DB,github,DB github,0
DB,BigQuery,DB BigQuery,0
DB,Onpremise,DB Onpremise,0
DB,Mssql DBA,DB Mssql DBA,0
DB,Microsoft SQL Server,DB Microsoft SQL Server,0
DB,Ms Sql Database,DB Ms Sql Database,0
DB,RHEL,DB RHEL,0
DB,Cloudera,DB Cloudera,0
DB,Data Warehousing,DB Data Warehousing,0
DB,SQL Queries,DB SQL Queries,0
DB,Warehouse,DB Warehouse,0
DB,Basic,DB Basic,0
DB,Business consulting,DB Business consulting,0
DB,CGI,DB CGI,0
DB,Postgres DBA,DB Postgres DBA,0
DB,Leadership,DB Leadership,0
DB,Dotnet Development,DB Dotnet Development,3
DB,C#,DB C#,0
DB,Web Api,DB Web Api,0
DB,Net Development,DB Net Development,3
DB,API,DB API,0
DB,Pivot Table,DB Pivot Table,0
DB,VLOOKUP,DB VLOOKUP,0
DB,Advanced Excel,DB Advanced Excel,0
DB,HLOOKUP,DB HLOOKUP,0
DB,Countif,DB Countif,0
DB,VBA,DB VBA,0
DB,Power Pivot,DB Power Pivot,0
DB,Engineer II,DB Engineer II,0
DB,Maintenance Manager,DB Maintenance Manager,0
DB,System Administrator,DB System Administrator,0
DB,Hardware,DB Hardware,0
DB,server automation,DB server automation,0
DB,Sql Server 2008,DB Sql Server 2008,0
DB,vertica,DB vertica,0
DB,Oracle Database Architecture,DB Oracle Database Architecture,0
DB,Couchbase Database administration,DB Couchbase Database administration,0
DB,Casandra,DB Casandra,0
DB,HTTP protocol,DB HTTP protocol,0
DB,Database Backup and Recovery,DB Database Backup and Recovery,0
DB,Couchbase Architecture,DB Couchbase Architecture,0
DB,REST,DB REST,0
DB,19C,DB 19C,0
DB,Data Guard,DB Data Guard,0
DB,Finacle,DB Finacle,0
DB,Core banking,DB Core banking,0
DB,Test planning,DB Test planning,0
DB,Dms,DB Dms,0
DB,Cobol,DB Cobol,0
DB,Interpersonal skills,DB Interpersonal skills,0
DB,Data dictionary,DB Data dictionary,0
DB,E-governance,DB E-governance,0
DB,Business Executive,DB Business Executive,0
DB,Six Sigma,DB Six Sigma,0
DB,PMP,DB PMP,0
DB,.NET,DB .NET,0
DB,SPUFI,DB SPUFI,0
DB,Web application,DB Web application,0
DB,Oracle forms,DB Oracle forms,0
DB,Retail merchandising,DB Retail merchandising,0
DB,RIB,DB RIB,0
DB,MOM,DB MOM,0
DB,Oracle Retail,DB Oracle Retail,0
DB,RPM,DB RPM,0
DB,System development,DB System development,3
DB,SLA management,DB SLA management,1
DB,CVS,DB CVS,0
DB,Aws Rds Oracle,DB Aws Rds Oracle,0
DB,Physical design,DB Physical design,0
DB,HP-UX,DB HP-UX,0
DB,People management skills,DB People management skills,1
DB,Space management,DB Space management,1
DB,System monitoring,DB System monitoring,0
DB,Performance monitoring,DB Performance monitoring,0
DB,SAT,DB SAT,0
DB,OTM,DB OTM,0
DB,Siebel,DB Siebel,0
DB,Kintana,DB Kintana,0
DB,Siebel analytics,DB Siebel analytics,0
DB,ORACLE APPS DBA,DB ORACLE APPS DBA,0
DB,server,DB server,0
DB,analytical,DB analytical,0
DB,Business analysis,DB Business analysis,2
DB,monitoring,DB monitoring,0
DB,Server configuration,DB Server configuration,0
DB,Oracle fusion middleware,DB Oracle fusion middleware,0
DB,Oracle 9I,DB Oracle 9I,0
DB,Windows OS,DB Windows OS,0
DB,MOB,DB MOB,0
DB,Budgeting,DB Budgeting,0
DB,Data Processor,DB Data Processor,0
DB,Oracle Core Dba,DB Oracle Core Dba,0
DB,JavaScript,DB JavaScript,0
DB,Real Time Operating Systems,DB Real Time Operating Systems,0
DB,Memory management,DB Memory management,1
DB,Manual,DB Manual,0
DB,Renewable energy,DB Renewable energy,0
DB,Social media,DB Social media,0
DB,SEZ,DB SEZ,0
DB,Merchandising,DB Merchandising,0
DB,JPEG,DB JPEG,0
DB,GSM,DB GSM,0
DB,production Capacity planning,DB production Capacity planning,0
DB,REDIS DBA,DB REDIS DBA,0
DB,DML,DB DML,0
DB,DCL scripts,DB DCL scripts,0
DB,Jira,DB Jira,0
DB,Positioning,DB Positioning,0
DB,Business applications,DB Business applications,0
DB,Postgres,DB Postgres,0
DB,java,DB java,0
DB,LINUX,DB LINUX,0
DB,workforce management,DB workforce management,1
DB,CloudSQ,DB CloudSQ,0
DB,Maintenance,DB Maintenance,0
DB,Sybase Database Administrator,DB Sybase Database Administrator,0
DB,Progress DBA,DB Progress DBA,0
DB,Unix Administration,DB Unix Administration,0
DB,Financial inclusion,DB Financial inclusion,0
DB,Flex,DB Flex,0
DB,Powershell Scripting,DB Powershell Scripting,0
DB,SQL Server Security,DB SQL Server Security,0
DB,Tsql Development,DB Tsql Development,3
DB,SQL Backup,DB SQL Backup,0
DB,development,DB development,3
DB,it,DB it,0
DB,Oracle PL,DB Oracle PL,0
DB,Process Associate,DB Process Associate,0
DB,Lead DBA,DB Lead DBA,0
DB,ISO,DB ISO,0
DB,AIX,DB AIX,0
DB,golden gate,DB golden gate,0
DB,Oracle 19c,DB Oracle 19c,0
DB,AIX 7,DB AIX 7,0
DB,ESS,DB ESS,0
DB,Oracle EBS 12.2.9,DB Oracle EBS 12.2.9,0
DB,Mac OS X,DB Mac OS X,0
DB,Writing,DB Writing,0
DB,l3,DB l3,0
DB,subject,DB subject,0
DB,Telecom,DB Telecom,0
DB,jQuery,DB jQuery,0
DB,Triggers,DB Triggers,0
DB,professional services,DB professional services,0
DB,oracle apps dba,DB oracle apps dba,0
DB,eb,DB eb,0
DB,Underwriting,DB Underwriting,0
DB,Fixed income,DB Fixed income,0
DB,backup restore,DB backup restore,0
DB,Views,DB Views,0
DB,Aws Db,DB Aws Db,0
DB,Axis,DB Axis,0
DB,Operations research,DB Operations research,0
DB,Business analytics,DB Business analytics,0
DB,Service quality,DB Service quality,0
DB,SEO,DB SEO,0
DB,Security operations,DB Security operations,0
DB,TuningData processing,DB TuningData processing,0
DB,tools,DB tools,0
DB,Workflow management,DB Workflow management,1
DB,Database Security,DB Database Security,0
DB,Core Banking,DB Core Banking,0
DB,Data Management And Analysis,DB Data Management And Analysis,2
DB,WAS Administration,DB WAS Administration,0
DB,Data Architecture,DB Data Architecture,0
DB,Data Analysis,DB Data Analysis,2
DB,Data Analytics,DB Data Analytics,0
DB,Microsoft Sql Server,DB Microsoft Sql Server,0
DB,Computer Science,DB Computer Science,0
DB,Control system,DB Control system,0
DB,Production operations,DB Production operations,0
DB,Customer management,DB Customer management,1
DB,Vulnerability,DB Vulnerability,0
DB,PostgreSQL/MySQL,DB PostgreSQL/MySQL,0
DB,Backup and recovery,DB Backup and recovery,0
DB,Cloud databases,DB Cloud databases,0
DB,NoSQL databases,DB NoSQL databases,0
DB,Legal,DB Legal,0
DB,Talent acquisition,DB Talent acquisition,0
DB,HRIS,DB HRIS,0
DB,Normalization,DB Normalization,0
DB,Intex,DB Intex,0
DB,Performance Tuning And Optimization Pto,DB Performance Tuning And Optimization Pto,0
DB,Data quality,DB Data quality,0
DB,Sql Dba,DB Sql Dba,0
DB,Supply chain,DB Supply chain,0
DB,Data analytics,DB Data analytics,0
DB,Prototype,DB Prototype,0
DB,Data processing,DB Data processing,0
DB,SQL Server dbaRoot cause analysis,DB SQL Server dbaRoot cause analysis,2
DB,Module,DB Module,0
DB,IIS,DB IIS,0
DB,Root cause analysis,DB Root cause analysis,2
DB,Database Administrator ( SQL Server 2008R2),DB Database Administrator ( SQL Server 2008R2),0
DB,Solarwinds,DB Solarwinds,0
DB,Data conversion,DB Data conversion,0
DB,Operational excellence,DB Operational excellence,0
DB,Procedures,DB Procedures,0
DB,mysql database administrator,DB mysql database administrator,0
DB,oracle 11g,DB oracle 11g,0
DB,administration management,DB administration management,1
DB,datapump,DB datapump,0
DB,oracle database administrator,DB oracle database administrator,0
DB,Optimizer,DB Optimizer,0
DB,cloud platform,DB cloud platform,0
DB,test cases,DB test cases,0
DB,performance engineering,DB performance engineering,0
DB,sql certification,DB sql certification,0
DB,Certified,DB Certified,0
DB,microsoft azure,DB microsoft azure,0
DB,event management,DB event management,1
DB,data services,DB data services,0
DB,Sales process,DB Sales process,0
DB,Design management,DB Design management,1
DB,Software product development,DB Software product development,3
DB,Stakeholder management,DB Stakeholder management,1
DB,Database handling,DB Database handling,0
DB,Ms Sql Server Administration,DB Ms Sql Server Administration,0
DB,ms sql dba azure,DB ms sql dba azure,0
DB,big data,DB big data,0
DB,data privacy,DB data privacy,0
DB,Data Security,DB Data Security,0
DB,Post,DB Post,0
DB,GRE,DB GRE,0
DB,Snowflake,DB Snowflake,0
DB,Web designing,DB Web designing,0
DB,Cloud Server,DB Cloud Server,0
DB,cloud dba,DB cloud dba,0
DB,Nmc,DB Nmc,0
DB,TIBCO,DB TIBCO,0
DB,PostgreSQL DBA,DB PostgreSQL DBA,0
DB,PostgreSQL Master,DB PostgreSQL Master,0
DB,Postgresql 9.6,DB Postgresql 9.6,0
DB,Disaster recovery procedure,DB Disaster recovery procedure,0
DB,Production Servers,DB Production Servers,0
DB,microsoft windows,DB microsoft windows,0
DB,Oracle Ebs 12.2,DB Oracle Ebs 12.2,0
DB,Cloning,DB Cloning,0
DB,CRM Development,DB CRM Development,3
DB,Data Replication,DB Data Replication,0
DB,database maintenance,DB database maintenance,0
DB,Index management,DB Index management,1
DB,database mirroring,DB database mirroring,0
DB,Transfer pricing,DB Transfer pricing,0
DB,Fund administration,DB Fund administration,0
DB,Customer relationship,DB Customer relationship,0
DB,Private equity,DB Private equity,0
DB,PLM,DB PLM,0
DB,Power Bi,DB Power Bi,0
DB,Openedge,DB Openedge,0
DB,T-Sql,DB T-Sql,0
DB,2008,DB 2008,0
DB,SQL Datase Administrator,DB SQL Datase Administrator,0
DB,MS,DB MS,0
DB,2012,DB 2012,0
DB,programming,DB programming,0
DB,Nutanix,DB Nutanix,0
DB,Migrating Databases,DB Migrating Databases,0
DB,Cloud Computing,DB Cloud Computing,0
DB,Azure DevOps Services,DB Azure DevOps Services,0
DB,Cache Management,DB Cache Management,1
DB,Azure Logic Apps,DB Azure Logic Apps,0
DB,Containerization,DB Containerization,0
DB,Container Orchestration,DB Container Orchestration,0
