job_title,experience,salary,location,job_description,tech_stack
"Database Administrator, Regulatory Solutions",,Not disclosed ,,,"['Unix', 'Performance tuning', 'Product engineering', 'Linux', 'Networking', 'Disaster recovery', 'calypso', 'Troubleshooting']"
DBA,,Not disclosed ,,,"['Database Administration', 'MSSQL', 'Azure', 'SSRS', 'SSIS', 'AWS', 'Administration', 'Microsoft Azure']"
Senior DBA - Sybase,,Not disclosed ,,,"['Computer science', 'GIT', 'GCP', 'Database administration', 'Data structures', 'Continuous improvement', 'SyBase', 'Information technology']"
Navisite is hiring PostgreSQL DBA,,Not disclosed ,,,"['Postgresql Database Administration', 'Postgres Database', 'Postgresql', 'DBMS', 'Administration', 'Hiring', 'Database administration']"
Database Administrator L2,,Not disclosed ,,,"['MS SQL', 'PDF', 'Data management', 'Data modeling', 'Database management', 'database security', 'MySQL', 'Database administration']"
Senior Database Administrator,,Not disclosed ,,,"['Geometry', 'Change management', 'Staffing', 'Data modeling', 'Database administration', 'Management', 'Database Administrator', 'Monitoring']"
Apps Database Administrator,,Not disclosed ,,,"['Oracle Apps Dba', 'Oracle Apps', 'Apps DBA', 'DBMS', 'Application', 'Oracle DBA', 'Administration', 'Database administration']"
Database Administrator,,Not disclosed ,,,"['SAN', 'Performance tuning', 'Log shipping', 'Application support', 'Backend', 'Coding', 'Database design', 'Database administration']"
Postgres DBA,,Not disclosed ,,,"['Application design', 'Usage', 'Network administration', 'Team management', 'development testing', 'Database design', 'Database administration', 'Database maintenance']"
Database Administrator II,,Not disclosed ,,,"['Performance tuning', 'Linux', 'MySQL', 'Shell scripting', 'Agile', 'Problem management', 'microsoft', 'Troubleshooting']"
DBA (Database Administrator),,20-25 Lacs PA ,,,"['MySQL', 'Aurora Db', 'NoSQL', 'Dynamo Db', 'Cassandra', 'Mariadb', 'dynamo', 'DBMS']"
Senior Lead Database Administrator,,Not disclosed ,,,"['Performance tuning', 'query optimization', 'Lead Database Administrator', 'MySQL', 'Shell scripting', 'PLSQL', 'Oracle RAC', 'Stored procedures']"
Database Administrator,,Not disclosed ,,,"['Postgresql', 'MySQL', 'Manager Technology', 'Computer application', 'HTML', 'Database maintenance', 'Oracle', 'Database Administrator']"
Senior DBA,,Not disclosed ,,,"['MySQL', 'SQL Server', 'Oracle', 'Database Optimization', 'Database Scripts', 'SQL Query optimization', 'Database Administrator', 'Scripting']"
Database Administrator,,Not disclosed ,,,"['Postgresql', 'AWS', 'Postgres Database', 'Postgresql Database Administration', 'Amazon Rds', 'Administration', 'DBMS', 'Database administration']"
Senior Database Administrator,,Not disclosed ,,,"['Performance tuning', 'MS SQL', 'Postgresql', 'database security', 'Shell scripting', 'Schema', 'Agile', 'Troubleshooting']"
Urgent Opening For DBA (Database Administrator)|| Shipco IT,,15-20 Lacs PA ,,,"['NoSQL', 'MySQL', 'MariaDB', 'AuroraDB', 'Cassandra', 'DynamoDB', 'Administration', 'DBMS']"
Database Administrator,,Not disclosed ,,,"['Relationship management', 'Performance tuning', 'Automation', 'query optimization', 'Database design', 'database security', 'Web development', 'Schema']"
Mysql Database Administrator with AWS,,"80,000-3 Lacs PA ",,,"['Database Administration', 'mySQL', 'AWS Architecture', 'Aws Rds Oracle', 'AWS Aurora DB', 'DBMS', 'Aurora Db', 'Db']"
Database Administrator,,Not disclosed ,,,"['operational support', 'Networking', 'Database design', 'Postgresql', 'query', 'Database', 'Troubleshooting', 'Open source']"
Senior Database Administrator,,Not disclosed ,,,"['Unix', 'Automation', 'Analytical', 'Configuration management', 'Windows', 'DBMS', 'microsoft', 'Solution Architect']"
Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Data analysis', 'Front end', 'Database design', 'MySQL', 'Javascript', 'HTML', 'Database Administrator']"
Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Analytical', 'MySQL', 'Disaster recovery', 'Schema', 'HTML', 'Oracle', 'Database Administrator']"
Database Administrator,,Not disclosed ,,,"['AIX', 'Performance tuning', 'Linux', 'Database administration', 'Windows', 'Oracle', 'Troubleshooting', 'Technical support']"
Associate MySQL DBA,,Not disclosed ,,,"['MySQL', 'Database Administration', 'Mysql Administration', 'Database Management', 'Mysql Database', 'MySQL Database Administration', 'DBMS', 'Administration']"
Senior GIS Database Administrator,,Not disclosed ,,,"['GIS', 'Performance tuning', 'Urban planning', 'Business analytics', 'Analytical', 'Agile', 'Information management', 'Troubleshooting']"
"Postgresql DBA, AWS & Cloud Developer",,Not disclosed ,,,"['Postgresql', 'database security', 'Cloud', 'Database administration', 'Management', 'Troubleshooting', 'SSL', 'Monitoring']"
Database Administrator,,Not disclosed ,,,"['Administration', 'Usage', 'Linux', 'Postgresql', 'Shell scripting', 'Database', 'Manager Technology', 'Wellness']"
Database administrator,,Not disclosed ,,,"['Media management', 'Social media', 'Management', 'Database Administrator', 'database administration', 'dbms', 'administration', 'media']"
Database Administrator,,Not disclosed ,,,"['Performance tuning', 'NoSQL', 'MySQL', 'Shell scripting', 'Disaster recovery', 'Database administration', 'Perl', 'Monitoring']"
Tech Lead/Team Lead Technical - DBA,,Not disclosed ,,,"['T-SQL', 'MS SQL', 'Team leading', 'Cloud', 'Database administration', 'Technical Lead', 'Individual Contributor', 'SQL']"
Senior MySQL Database Administrator,,Not disclosed ,,,"['Computer science', 'Linux', 'JBoss', 'Cloud Services', 'SAAS', 'MySQL', 'Apache', 'mysql database administrator']"
Database Administrator,,Not disclosed ,,,"['Backend', 'Front end', 'Data management', 'Coding', 'Database design', 'data security', 'Database administration', 'Programming']"
Sr. Database Administrator,,Not disclosed ,,,"['Computer science', 'Data analysis', 'Data modeling', 'Analytical', 'System integration', 'MySQL', 'Tools', 'Database administration']"
DBA Genius DBA / SDBA:,,Not disclosed ,,,"['Support', 'MySQL', 'Database administration', 'Perl', 'Business Executive', 'Scripting', 'dbms', 'administration']"
Database Administrator,,Not disclosed ,,,"['Database architecture', 'Data modeling', 'Database Administrator', 'Architecture', 'Administration', 'Modeling', 'Data', 'Database design']"
Senior MySQL Database Administrator,,Not disclosed ,,,"['Senior MySQL Database Administrator', 'cloud service s', 'python', 'nagios academic', 'java', 'apache', 'jboss', 'linux']"
Teradata Performance DBA,,Not disclosed ,,,"['Unix', 'Consulting', 'Database administration', 'Incident management', 'MVC', 'Teradata', 'Macros', 'Analytics']"
Database Administrator,,Not disclosed ,,,"['ERP', 'Database administration', 'Database Administrator', 'DBMS', 'Administration']"
PostgreSQL DBA Professional,,Not disclosed ,,,"['Linux', 'Postgresql', 'Disaster recovery', 'Schema', 'Database', 'Database administration', 'Database maintenance', 'Management']"
Postgres DBA Developer,,Not disclosed ,,,"['Agile scrum', 'Database administration', 'PLSQL', 'Performance analysis', 'Oracle', 'AWS', 'Unix shell scripting', 'PGSQL']"
Senior Hana DBA,,Not disclosed ,,,"['Computer science', 'Networking', 'Db2', 'Postgresql', 'MySQL', 'Windows', 'Information technology', 'Unix shell scripting']"
Database Administrator,,Not disclosed ,,,"['Database Administrator', 'database administration', 'dbms', 'administration']"
MSSQL DBA,,Not disclosed ,,,"['Performance tuning', 'Data migration', 'query optimization', 'Database mirroring', 'Troubleshooting', 'IT operations', 'Information technology', 'Performance monitoring']"
L2 DBA,,Not disclosed ,,,"['Database architecture', 'Performance tuning', 'Windows OS', 'Database', 'Deployment', 'Database maintenance', 'Oracle', 'User management']"
DBA,,Not disclosed ,,,"['Unix', 'Database', 'Database administration', 'Windows', 'Administration', 'DBMS', 'Microsoft Windows']"
Sybase DBA Admin,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Linux', 'DBA Administrator', 'Database', 'Sybase DBA', 'SAP Basis', 'Stored procedures']"
Database Administrator,,Not disclosed ,,,"['Database architecture', 'Data modeling', 'Database management', 'Database Administrator', 'Modeling', 'DBMS', 'Database administration', 'Database design']"
Database Administrator,,Not disclosed ,,,"['Oracle database', 'Aix', 'MS SQL', 'Linux', 'Db2', 'Solaris', 'ms-dos', 'Troubleshooting']"
MySQL database administrator (Experience 4- 6 years),,Not disclosed ,,,"['server', 'code', 'software', 'developing', 'HTML', 'tools', 'coding', 'database']"
Database Administrator,,Not disclosed ,,,"['Data migration', 'Linux', 'MySQL', 'Ethernet', 'Perl', 'Apache', 'Open source', 'Technical support']"
MySQL/MariaDB Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Linux', 'Data management', 'Access management', 'MySQL', 'Shell scripting', 'data governance', 'Windows']"
GreenPlum DBA Developer,,Not disclosed ,,,"['Performance tuning', 'Postgresql', 'greenplum', 'Database administration', 'Database', 'Database maintenance', 'Management', 'Business solutions']"
Sybase DBA,,Not disclosed ,,,"['Unix', 'Linux', 'Disaster recovery', 'Database administration', 'Database', 'Sybase DBA', 'Perl', 'Troubleshooting']"
Database Administrator / Developer,,Not disclosed ,,,"['Computer science', 'Performance tuning', 'SAN', 'French', 'Web technologies', 'Analytical', 'Database maintenance', 'Database Administrator']"
DB2 DBA Professional,,Not disclosed ,,,"['RCA', 'ISO', 'Db2', 'Disaster recovery', 'Production control', 'ITSM', 'Database', 'Application development']"
MySQL DBA,,Not disclosed ,,,"['MySQL database administration', 'Linux', 'Consulting', 'Database administration', 'Asap', 'Scripting', 'administration', 'dbms']"
Database Administrator,,Not disclosed ,,,"['Technical product configuration', 'c++', 'C', 'design', 'MySQL', 'JavaScript', 'integration PHP', 'HTML']"
Lead DataBase Administrator,,Not disclosed ,,,"['Lead Database Administrator', 'Leadership training', 'Software development life cycle', 'Manager Technology', 'Management', 'DBMS', 'Development', 'Technology']"
Senior DBA Project (Support),,Not disclosed ,,,"['Log shipping', 'Administration', 'MS SQL', 'project support', 'Disaster recovery', 'Database', 'Archiving', 'Troubleshooting']"
Senior DBA - Operations,,Not disclosed ,,,"['MS SQL', 'Operations Manager', 'Database design', 'Database administration', 'Performance optimization', 'Monitoring', 'Testing', 'DBMS']"
Database Administrator,,Not disclosed ,,,"['VMware', 'Linux', 'Networking', 'MySQL', 'Database administration', 'Active directory', 'Oracle', 'Business intelligence']"
Database Administrator,,Not disclosed ,,,"['Computer science', 'Performance tuning', 'PDF', 'linux development', 'MySQL', 'Database', 'Open source', 'Monitoring']"
DB2 DBA Consultant,,Not disclosed ,,,"['BPO', 'Payroll', 'Staffing', 'query', 'Database administration', 'db2 dba', 'Performance monitoring', 'Tuning']"
Senior MySQL DBA Developer,,Not disclosed ,,,"['Monitoring tools', 'Linux', 'data security', 'GCP', 'MySQL', 'Disaster recovery', 'Cloud', 'Database administration']"
Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Change management', 'Data management', 'MySQL', 'Shell scripting', 'Database administration', 'Veritas', 'Troubleshooting']"
PostgreSQL Database Administrator,,Not disclosed ,,,"['Linux', 'Performance management', 'Production support', 'Schema', 'Application development', 'data integrity', 'Windows', 'Troubleshooting']"
MYSQL DBA,,Not disclosed ,,,"['Architecture', 'MySQL', 'Database', 'Database administration', 'Monitoring', 'DBMS', 'Administration']"
MySQL DBA,,Not disclosed ,,,"['Mysql Dba', 'Database Administration', 'Linux', 'Shell Scripting', 'Capacity Planning', 'Backup', 'Performance Tuning', 'Database Architecture']"
Database Administrator,,Not disclosed ,,,"['tables', 'data modeling', 'database administrator', 'restore', 'build', 'procedures', 'design', 'utilities']"
Senior MySQL Database Administrator,,Not disclosed ,,,"['Computer science', 'Linux', 'JBoss', 'Cloud Services', 'Writing skills', 'Cloud', 'Database administration', 'Apache']"
MySQL Database Administrator ( DBA ),,Not disclosed ,,,"['Performance tuning', 'linux development', 'Architecture', 'MySQL', 'Database administration', 'Database', 'Management', 'Open source']"
Core DBA(Mumbai),,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'Cloud', 'Database administration', 'Oracle RAC', 'RAM', 'administration', 'core']"
Dot Net / PHP / DBA / IOS / Android Developer,,Not disclosed ,,,"['Interpersonal skills', 'Analytical', 'Database administration', 'PHP', 'Management', 'IOS', 'Information technology', 'Android']"
Database Engineer/ Database Administrator,,Not disclosed ,,,"['data cleansing', 'Data migration', 'Data conversion', 'Coding', 'Database design', 'XML', 'Toad', 'Application development']"
Senior Database Administrator,,Not disclosed ,,,"['Unix', 'Linux', 'Networking', 'MySQL', 'Database administration', 'Database Administrator', 'Oracle', 'Troubleshooting']"
Database Administrator,,Not disclosed ,,,"['SQL Server Dba', 'Database Administration', 'Mssql Dba', 'SQL Server Administration', 'MySQL Database Administration', 'SQL Servers', 'SQL database', 'Serv']"
Database Administrator,,Not disclosed ,,,"['Coding', 'Database design', 'Information security', 'Flex', 'Network security', 'Database Administrator', 'Troubleshooting', 'Information technology']"
Database Administrator,,Not disclosed ,,,"['Database Administrator', 'Database administration', 'DBMS', 'Administration']"
DBA Specialist,,Not disclosed ,,,"['Computer science', 'cassandra', 'devops', 'MySQL', 'SQLite', 'Database', 'Database administration', 'SQL scripting']"
DBA - Team Lead-SFMS - HUB Operations,,Not disclosed ,,,"['Unix', 'Aix', 'Performance tuning', 'Linux', 'Windows', 'Oracle', 'Open source', 'mysql database administrator']"
Senior MySQL Database Administrator,,Not disclosed ,,,"['cloud services', 'python', 'java', 'apache', 'computer science', 'academic', 'mysql database', 'linux']"
MySQL DBA,,Not disclosed ,,,"['MySQL', 'Database administration', 'DBMS', 'Administration']"
Mysql DBA Professional,,Not disclosed ,,,"['MySQL', 'Database administration', 'Administration', 'DBMS']"
DB2 DBA Professional,,Not disclosed ,,,"['Performance tuning', 'Db2', 'Database design', 'Analytical', 'database security', 'Database', 'data integrity', 'Database maintenance']"
Database Administrator,,Not disclosed ,,,"['Administration', 'Automation', 'Db2', 'MySQL', 'Perl', 'Oracle', 'Troubleshooting', 'Open source']"
DBA - Database Administrator,,Not disclosed ,,,"['Performance tuning', 'MS SQL', 'Disaster recovery', 'Database', 'Windows', 'Database Administrator', 'Active Directory', 'Verbal communication']"
Database Administrator,,Not disclosed ,,,"['RCA', 'Coding', 'Database design', 'Disaster recovery', 'Programming', 'Management', 'Database Administrator', 'Monitoring']"
Sybase DBA,,Not disclosed ,,,"['Architect', 'Database design', 'Sybase IQ', 'Sybase DBA', 'Oracle', 'SyBase', 'Monitoring', 'SQL']"
Sr. DevOps Engineer - DevOps DBA,,Not disclosed ,,,"['Performance tuning', 'Automation', 'devops', 'Configuration management', 'Database administration', 'Troubleshooting', 'Data warehousing', 'Information technology']"
Database Administrator L1,,Not disclosed ,,,"['Service management', 'Housekeeping', 'PDF', 'Performance management', 'Coding', 'Database design', 'database security', 'Archiving']"
Database Administrator,,Not disclosed ,,,"['parking', 'Oracle SQL', 'MySQL', 'Banking', 'Corporate', 'Database administration', 'network services', 'Database Administrator']"
Database Administrator,,Not disclosed ,,,"['Backend', 'Coding', 'Database design', 'Postgresql', 'MySQL', 'Debugging', 'Technical support', 'Monitoring']"
Database Administrator,,Not disclosed ,,,"['Computer science', 'Database administration', 'OLAP', 'Customer support', 'OLTP', 'SyBase', 'Virtualization', 'Client management']"
DBA Genius (DBA / SDBA),,Not disclosed ,,,"['MySQL', 'Database administration', 'Perl', 'Scripting', 'administration', 'dbms']"
Teradata DBA,,Not disclosed ,,,"['Unix', 'Linux', 'Staffing', 'Shell scripting', 'Database administration', 'Data collection', 'MVC', 'Stored procedures']"
Database Administrator Cassandra,,Not disclosed ,,,"['Performance tuning', 'LDAP', 'cassandra', 'Data modeling', 'SSRS', 'Database administration', 'SSIS', 'MCSE']"
Database Administrator - Teradata,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Staffing', 'database security', 'Database', 'Application development', 'Database maintenance', 'Management']"
Database Administrator(DBA),,Not disclosed ,,,"['Performance tuning', 'Staffing', 'MySQL', 'DNS', 'Oracle', 'Troubleshooting', 'JIRA', 'SSL']"
"Database Administrator,Pan India",,Not disclosed ,,,"['Capacity Planning', 'Backup', 'Sql Server', 'Technical Support', 'Database Design', 'Aws', 'System Security', 'Production Support']"
Database Administrator MySQL,,Not disclosed ,,,"['Performance tuning', 'MySQL database administration', 'Database design', 'Star', 'Schema', 'PLSQL', 'Database Administrator', 'Business Executive']"
DBA - Database Administrator,,Not disclosed ,,,"['Oracle Apps', 'operational support', 'PDF', 'SQL Tuning', 'Consulting', 'Database administration', 'Database', 'Troubleshooting']"
Oracle DBA Developer,,Not disclosed ,,,"['Oracle database', 'Training', 'database security', 'Debugging', 'Oracle DBA', 'DBMS', 'Development', 'Oracle']"
Oracle DBA Developer,,Not disclosed ,,,"['Oracle database', 'Training', 'database security', 'Debugging', 'Oracle DBA', 'Oracle', 'Database administration', 'DBMS']"
Microsoft SQL Server DBA,,Not disclosed ,,,"['SSRS', 'Database administration', 'SQL Server integration services', 'Database', 'SSIS', 'System analysis', 'SQL Server dba', 'Monitoring']"
Oracle EBS DBA Professional,,Not disclosed ,,,"['E-learning', 'Administration', 'PSU', 'Database administration', 'Oracle e-business suite', 'DBMS', 'Eb', 'EBS']"
Consultant Databases - CDB,,Not disclosed ,,,"['Computer science', 'Investment products', 'PDF', 'Wealth management', 'Quality check', 'Mutual funds', 'Database', 'Asset management']"
Database Consultant,,Not disclosed ,,,"['Monitoring tools', 'Oracle SQL', 'Db2', 'Event management', 'Solarwinds', 'Cloud', 'Database', 'Management']"
SQL DBA Consultant,,Not disclosed ,,,"['BPO', 'Patch management', 'Application support', 'Payroll', 'RDBMS', 'Storage management', 'DBMS', 'SQL DBA']"
Oracle Database Admin,,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'PDF', 'RAC', 'Oracle DBA', 'Database Administrator', 'RMAN', 'dbms']"
HCL Hiring For Oracle DBA with PL/SQL Role,,Not disclosed ,,,"['Oracle DBA', 'PLSQL', 'Oracle', 'Hiring', 'SQL', 'Oracle SQL', 'Database administration', 'SQL DBA']"
Hiring Oracle Apps DBA Consultant For Leading MNC!!,,16-25 Lacs PA ,,,"['Oracle Apps Dba', 'Apps DBA', 'Oracle Apps Database', 'oracle EBC', 'R12', 'oracle 12c', 'Oracle DBA', 'Oracle Core Dba']"
Lead Oracle EBS DBA,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Linux', 'Production support', 'RDBMS', 'XML', 'Database administration', 'Windows']"
MongoDB DBA,,Not disclosed ,,,"['Computer science', 'NoSQL', 'Linux', 'GCP', 'MongoDB', 'Windows', 'Troubleshooting', 'JIRA']"
Lab Database Administrator,,Not disclosed ,,,"['Sales', 'Wordpress', 'CMS', 'Database', 'Research', 'Database Administrator', 'Database administration', 'DBMS']"
Software Technologist I/II - DBA,,Not disclosed ,,,"['Computer science', 'Performance tuning', 'MS SQL', 'Manager Quality Assurance', 'Linux', 'Networking', 'Database administration', 'Healthcare']"
Postgresql Database Administrator (AWS Aurora),,Not disclosed ,,,"['Aws Aurora', 'Postgresql Database Administration', 'Aws Iam', 'AWS', 'AWS Dms', 'Administration', 'Database administration', 'IAM']"
DBA - SQL SERVER Operations,,Not disclosed ,,,"['MS SQL', 'Operations Manager', 'Load testing', 'SSRS', 'Database administration', 'Windows', 'Stored procedures', 'SSIS']"
Oracle DBA,,Not disclosed ,,,"['Oracle DBA', 'Oracle RAC', 'Oracle database', 'database design', 'Oracle Database software', 'schema management', 'testing', 'Oracle databases']"
Oracle DBA Proficient,,Not disclosed ,,,"['Database', 'Regulatory compliance', 'Database administration', 'Oracle DBA', 'Oracle', 'Troubleshooting', 'Database management system', 'Monitoring']"
Oracle DBA,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Disaster recovery', 'Database administration', 'Oracle DBA', 'Perl', 'Oracle', 'Troubleshooting']"
Oracle Database Administrator,,7.5-17 Lacs PA ,,,"['SME', 'Oracle RAC', 'Oracle 11G', 'RAC', 'Administration', 'Oracle database', 'DBMS', 'Database administration']"
Senior DBA Project (Support),,Not disclosed ,,,"['Log shipping', 'Administration', 'MS SQL', 'project support', 'Disaster recovery', 'Database', 'Archiving', 'Troubleshooting']"
Senior DBA (Automation and Scripting) Professional,,Not disclosed ,,,"['T-SQL', 'Automation', 'Powershell', 'Database', 'Programming', 'Performance optimization', 'SQL Server dba', 'Scripting']"
Project DBA Lead,,Not disclosed ,,,"['MS SQL', 'Database design', 'Performance optimization', 'Lead DBA', 'SQL Server dba', 'Monitoring', 'Testing', 'Project']"
Lead DBA - Operations,,Not disclosed ,,,"['MS SQL', 'Operations Manager', 'Team management', 'Document review', 'Database design', 'Process documentation', 'Database administration', 'Performance optimization']"
PostgreSQL Database Administrator,,Not disclosed ,,,"['Linux', 'Performance management', 'Production support', 'Schema', 'Application development', 'data integrity', 'Windows', 'Troubleshooting']"
DBA SECURITIES,,Not disclosed ,,,"['database security', 'Database administration', 'administration', 'security', 'dbms']"
Exadata DBA,,Not disclosed ,,,"['Computer science', 'Oracle database', 'Performance tuning', 'Database administration', 'Oracle data integrator', 'Oracle RAC', 'Oracle', 'Troubleshooting']"
Database Administrator,,Not disclosed ,,,"['Computer science', 'Business process', 'Performance tuning', 'process integration', 'MySQL database administration', 'Linux', 'Windows', 'Subject Matter Expert']"
Senior MySQL Database Administrator,,Not disclosed ,,,"['Computer science', 'Linux', 'JBoss', 'Cloud Services', 'Writing skills', 'Database administration', 'Spoken english', 'Apache']"
Database Administrator - ERP Software,,Not disclosed ,,,"['Oracle database', 'Database architecture', 'ERP', 'Coding', 'Oracle forms', 'PLSQL', 'Database Administrator', 'Troubleshooting']"
Database Administrator,,Not disclosed ,,,"['Data migration', 'Linux', 'MySQL', 'Ethernet', 'Perl', 'Apache', 'Open source', 'Technical support']"
Senior Database Administrator,,Not disclosed ,,,"['Linux', 'Database design', 'Postgresql', 'MySQL', 'Database administration', 'Windows', 'Stored procedures', 'Oracle']"
Senior Database Administrator,,Not disclosed ,,,"['Data dictionary', 'metadata', 'HP data protector', 'Database design', 'Disaster recovery', 'Database', 'Archiving', 'Management']"
Database Administrator/DBA,,Not disclosed ,,,"['Database management', 'MySQL', 'Database administration', 'E-governance', 'Database Administrator', 'Management', 'DBMS', 'Administration']"
Database Administrator,,Not disclosed ,,,"['Data dictionary', 'metadata', 'HP data protector', 'Database design', 'Disaster recovery', 'E-governance', 'Database', 'Archiving']"
Database Administrator,,Not disclosed ,,,"['Data dictionary', 'metadata', 'HP data protector', 'Database design', 'Postgresql', 'Disaster recovery', 'Archiving', 'Database Administrator']"
PostgreSQL DBA,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Postgresql', 'Shell scripting', 'Social networking', 'Database administration', 'Troubleshooting', 'Database Administrator']"
PostgreSQL DBA,,Not disclosed ,,,"['Unix', 'IT services', 'Performance tuning', 'Product engineering', 'Postgresql', 'Shell scripting', 'Database administration', 'Troubleshooting']"
DBA Specialist,,Not disclosed ,,,"['Automation', 'Database design', 'MySQL', 'Debugging', 'Agile', 'Application development', 'Troubleshooting', 'Ruby']"
Database administrator -MYSQL,,Not disclosed ,,,"['Performance tuning', 'Linux', 'Production support', 'Information security', 'MySQL', 'Database administration', 'Application development', 'Stored procedures']"
Database Administrator,,Not disclosed ,,,"['Email', 'Application programming', 'DB2 Database Administrator', 'AS400', 'System Analyst', 'Software', 'Database Administrator', 'Interviewing']"
"Advisor, Database Administrator",,Not disclosed ,,,"['Performance tuning', 'Linux', 'Shell scripting', 'query', 'Database', 'Teradata', 'Troubleshooting', 'Space management']"
DBA professional,,Not disclosed ,,,"['Database administration', 'professional', 'DBMS', 'Administration']"
Database Administrator (DBA),,Not disclosed ,,,"['Patch management', 'Websphere', 'MS SQL', 'IIS', 'Version control', 'Linux', 'Db2', 'MySQL']"
Database Administrator,,Not disclosed ,,,"['Database administration', 'Network Administrator', 'Database Administrator', 'administration', 'networking', 'dbms', 'network administration']"
MySQL Database Administrator,,Not disclosed ,,,"['MS SQL', 'Linux', 'Data modeling', 'database security', 'Postgresql', 'Deployment', 'Windows', 'Management']"
Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Staffing', 'MySQL', 'DNS', 'Oracle', 'Troubleshooting', 'JIRA', 'SSL']"
Postgres DBA,,Not disclosed ,,,"['SQL queries', 'Automation', 'Linux', 'Database design', 'Analytical', 'Database', 'Stored procedures', 'Management']"
Database Administrator,,Not disclosed ,,,"['IT services', 'Performance tuning', 'Log shipping', 'query optimization', 'data security', 'data integrity', 'Troubleshooting', 'Technical support']"
MySQL Database Administrator,,Not disclosed ,,,"['Database Administration', 'MySQL', 'MySQL Database Administration', 'SQL database', 'Administration', 'DBMS', 'MySQL Database']"
Postgresql DBA,,Not disclosed ,,,"['Postgresql', 'Schema', 'Database administration', 'Database', 'Stored procedures', 'Application software', 'Application', 'Administration']"
DATABASE ADMINISTRATOR,,Not disclosed ,,,"['#REF!', 'Database administration', 'DBMS', 'REF', 'Administration']"
Database Administrator,,Not disclosed ,,,"['Architecture', 'CMMI', 'Database Administrator', 'DBMS', 'Administration', 'Database administration']"
Senior Software Engineer - MYSQL DBA,,Not disclosed ,,,"['MYSQL', 'Schema Development', 'Database Administration', 'Automation', 'Schema Documentation', 'MySQL Server', 'Database Security', 'Disaster Recovery']"
Apps DBA,,Not disclosed ,,,"['Engineering', 'DBA', 'Engineer', 'Technology', 'Computer Science', 'Database', 'SQL', 'computer']"
System + Database Administrator,,Not disclosed ,,,"['Administration', 'Linux', 'MySQL', 'Apache Tomcat', 'Database Administrator', 'AWS', 'Monitoring', 'System administration']"
MSSQL DBA,,Not disclosed ,,,"['Performance tuning', 'Log shipping', 'MS SQL', 'Database', 'Database administration', 'ITIL process', 'Monitoring', 'SQL Server administration']"
MySQL DBA-CAT,,Not disclosed ,,,"['MySQL', 'Schema', 'Database administration', 'Deployment', 'Monitoring', 'DBMS', 'Administration']"
L2 DBA,,Not disclosed ,,,"['Database architecture', 'Performance tuning', 'Windows OS', 'Database administration', 'Deployment', 'Database maintenance', 'Oracle', 'User management']"
PostgreSQL DBA,,Not disclosed ,,,"['Production support', 'development testing', 'SQL Tuning', 'Postgresql', 'Database administration', 'Database', 'Archiving', 'Management']"
Database Administrator,,Not disclosed ,,,"['Performance management', 'Coding', 'Enterprise applications', 'Corporate', 'Database', 'data governance', 'Customer service', 'Vendor']"
Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Linux', 'Database design', 'Shell scripting', 'Debugging', 'Performance testing', 'Informatica']"
MySQL DBA,,Not disclosed ,,,"['Performance tuning', 'GIT', 'Executive', 'MySQL', 'Shell scripting', 'Database', 'Database administration', 'jenkins']"
Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Weblogic', 'Manager Technology', 'Deployment', 'Bpel', 'Oracle', 'Troubleshooting', 'Database Administrator']"
Senior Database Engineer / Administrator/Postgres DBA,,Not disclosed ,,,"['Performance tuning', 'Data modeling', 'Coding', 'Database design', 'Powershell', 'Disaster recovery', 'Database administration', 'Stored procedures']"
Sr. Database Administrator,,Not disclosed ,,,"['Java', 'Script', 'C', 'XML', 'MySQL', 'HTML', 'Perl', 'VB']"
MSSQL DBA JD,,Not disclosed ,,,"['Performance tuning', 'Data migration', 'MS SQL', 'query optimization', 'Database administration', 'Troubleshooting', 'IT operations', 'Information technology']"
MSSQL DBA - CAT,,Not disclosed ,,,"['Performance tuning', 'Data migration', 'query optimization', 'Database mirroring', 'Troubleshooting', 'IT operations', 'Information technology', 'Performance monitoring']"
MSSQL DBA,,Not disclosed ,,,"['Analytical skills', 'Automation', 'MS SQL', 'Database planning', 'Powershell', 'Information security', 'Database administration', 'Project life cycle']"
Database Administrator,,Not disclosed ,,,"['reportdatase architecture', 'tables', 'restore', 'build', 'datase administrator', 'design', 'data modelprocedures', 'utilities']"
Database Administrator,,Not disclosed ,,,"['Policies', 'Performance management', 'Legal compliance', 'Staffing', 'Induction', 'Performance appraisal', 'HR', 'Soft skills']"
Senior MySQL Database Administrator,,Not disclosed ,,,"['python', 'java', 'apache', 'jboss', 'nagios', 'academic', 'linux', 'mca']"
