Profile,job_title,experience,salary,location,job_description,tech_stack
DB,Oracle DBA,,Not disclosed ,,,"[Oracle DBA, Windows Server, oracle server, Oracle, Serv, Server, Microsoft Windows, Database administration]"
DB,Oracle DBA,,Not disclosed ,,,"[Telecom, Linux, Production support, MySQL, Shell scripting, Oracle DBA, Perl, Oracle]"
DB,Senior Oracle Core DBA (Night shift),,Not disclosed ,,,"[Dataguard, RAC, Performance Tuning, Exadata, Golden Gate, Oracle, Oracle Core, Performance]"
DB,Oracle APPS DBA Professional,,Not disclosed ,,,"[Unix, Oracle Apps, Linux, Weblogic, Perl, Performance tuning, ERP, Oracle fusion middleware]"
DB,SQL Server Database Admin,,Not disclosed ,,,"[Performance tuning, query optimization, Powershell, SSRS, Cloud, Stored procedures, SSIS, Data warehousing]"
DB,Oracle Apps DBA (Lead),,Not disclosed ,,,"[Performance tuning, Oracle Apps, Production support, Consulting, Workflow, Lead DBA, Apps DBA, Middleware]"
DB,SQL Database Developer,,Not disclosed ,,,"[SQL, MS SQL, RDBMS, T SQL, T-SQL, DBMS, Database Development, SQL Database Development]"
DB,Azure Database Lead,,Not disclosed ,,,"[Azure, PostgreSQL, Cosmos DB, SQL, Azure Data Factory, Data management, Database design, Oracle]"
DB,Azure Database Engineer,,Not disclosed ,,,"[analytical, data warehousing, program, azure data factory, t-sql, sql, plsql, sql azure]"
DB,Database Tester,,7.5-9.5 Lacs PA ,,,"[sql tester, Agile, Scrum, automation tester, sql, Software testing, DBMS, Database testing]"
DB,Database Architecture Infra Tech Support Practitioner,,Not disclosed ,,,"[DBRC, Copybooks templates, Message Format Service, PSB generation, SDLC, JCL, IBM, IMS virtualization mapping]"
DB,Database Reliability Engineer - II,,Not disclosed ,,,"[Capacity management, Performance tuning, Automation, Architecture, MySQL, Instrumentation, Application development, Customer support]"
DB,Cassandra Database Infra Tech Support Practitioner,,Not disclosed ,,,"[Performance tuning, cassandra, Flex, Database administration, Troubleshooting, operational support, Software solutions, Technical support]"
DB,Database Developer Senior Specialist,,Not disclosed ,,,"[Performance tuning, Cloud computing, Database design, Performance testing, Agile, Stored procedures, SCM, Information technology]"
DB,Senior Java Developer -Spring/Rest API/Database,,Not disclosed ,,,"[Root cause analysis, Automation, Architecture, Technical design, Agile, Database, Troubleshooting, Spring]"
DB,Senior Database Engineer,,Not disclosed ,,,"[Performance tuning, Elasticsearch, Apache, SQL, Python, JVM, Scala, Bash]"
DB,"Sr. Software Developer (database, backend",,Not disclosed ,,,"[Backend, Front end, UML, Coding, Postgresql, Analytical, Web development, Consulting]"
DB,Database Administrator,,1-1.25 Lacs PA ,,,"[Mssql Dba, Oracle DBA, PLSQL, SQL DBA, DBMS, Administration, SQL, Database administration]"
DB,Database Administrator -IS Operational Experience,,Not disclosed ,,,"[postgresql, db2, sql, Database Administration, python, Administration, Operations, DBMS]"
DB,Azure Cloud Database Administrator,,Not disclosed ,,,"[Outbound, Network security, Oracle, Troubleshooting, VMS, Unix shell scripting, RMAN, Analytics]"
DB,Database Administrator,,Not disclosed ,,,"[SQL Query Writing, Database Architect, Database design, ETL Process, SQL Query, Data Architect, Performance Tuning, Database Administrator]"
DB,Database Administrator (PostgreSQL/MySQL),,Not disclosed ,,,"[Postgresql, MySQL Database Administration, Configuration, Replication, Database Migration, Security Management, Performance Tuning, Optimization]"
DB,Mysql Database Administrator,,Not disclosed ,,,"[Database Administration, Database Engineering, MySQL, query optimization, performance tuning, performance monitoring, SQL database, Monitoring]"
DB,DBA,,"50,000-80,000 PA ",,,"[Postgresql, Plsql Development, Database Development, DBMS, Development, PLSQL, Database administration]"
DB,Azure Cloud Database Administrator,,Not disclosed ,,,"[Outbound, Network security, Oracle, Troubleshooting, VMS, Unix shell scripting, RMAN, Analytics]"
DB,Looking For Lead Consultant - SQL Server DBA - L3 Support,,Not disclosed ,,,"[SQL Server, Clustering, SQL DBA, SQL Server Dba, SQL Server administration, L3, Serv, SQL Servers]"
DB,Sr Database Engineer/Administrator,,Not disclosed ,,,"[Computer science, Infotainment, Performance tuning, Maven, Cloud computing, C++, splunk, Monitoring]"
DB,Oracle DBA adminisrator,,Not disclosed ,,,"[Performance tuning, ERP, RDBMS, Staffing, Project management, Oracle DBA, JIRA, SQL]"
DB,Oracle DBA Senior,,Not disclosed ,,,"[Unix, Performance tuning, Production support, RDBMS, Shell scripting, Oracle DBA, Application development, Oracle]"
DB,Principal Engineer Infrastructure (Oracle DBA),,Not disclosed ,,,"[Performance tuning, MS SQL, RDBMS, MySQL, Infrastructure, Agile, Oracle DBA, Application development]"
DB,Database Manager,,Not disclosed ,,,"[Postgresql, Cloud, MongoDB, Ms sql, Shared Services, Azure, Oracle DBA, SQL DBA]"
DB,Database Expert - SAP HANA,,Not disclosed ,,,"[Disaster recovery, Service engineering, Problem management, Incident management, Troubleshooting, Root cause analysis, GCP, Cloud Services]"
DB,Sr. Lead Engineer - MS SQL DBA,,Not disclosed ,,,"[MS SQL, RDBMS, MySQL, SSRS, Scrum, SSIS, Troubleshooting, SyBase]"
DB,Senior Software Engineer - Database Lead,,Not disclosed ,,,"[C++, Automation, Linux, RDBMS, Analytical, Debugging, Database administration, Windows]"
DB,Technical Consultant - Database,,Not disclosed ,,,"[Unix, SAN, MS SQL, Linux, Db2, RDBMS, MySQL, Billing]"
DB,Database Developer,,Not disclosed ,,,"[Postgresql, Data Modeling, Data Warehousing, RDBMS, DBMS, Modeling, Development, Database Development]"
DB,Cloud Database Infrastructure and DevOps Engineer,,Not disclosed ,,,"[VMware, Linux, MySQL, Open source, Python, Computer science, FPGA, Postgresql]"
DB,Senior Database Expert,,Not disclosed ,,,"[Data migration, RDBMS, Database administration, Database management system, Data, System, DBMS, Senior]"
DB,Database Engineer,,Not disclosed ,,,"[Performance tuning, MS SQL, Data modeling, RDBMS, Database design, Shell scripting, Stored procedures, SSIS]"
DB,Mysql Database Architect,,Not disclosed ,,,"[Database Architect, Performance tuning, GIT, NoSQL, Postgresql, MySQL, Database administration, MongoDB]"
DB,Database Engineer,,Not disclosed ,,,"[Linux, RDBMS, MySQL, Shell scripting, Database, Perl, Python, Scripting]"
DB,Database Analyst - Technology Lead,,Not disclosed ,,,"[NoSQL, Data modeling, RDBMS, Database management, XML, MySQL, Schema, XSLT]"
DB,Database Developer,,Not disclosed ,,,"[Performance tuning, Production support, RDBMS, MySQL, Debugging, TIBCO, PLSQL, Oracle]"
DB,Graph Database Professional,,Not disclosed ,,,"[IT services, Automation, neo4j, Agile, Database, MongoDB, Customer experience, Operations]"
DB,T2 -MongoDB Database Developer,,Not disclosed ,,,"[Performance tuning, Automation, Security management, Analytical, database security, Schema, MongoDB, Troubleshooting]"
DB,Oracle Database Administration Cloud Migration Engineer,,Not disclosed ,,,"[Performance tuning, Linux, Shell scripting, Oracle DBA, Troubleshooting, automation framework, Change management, Data migration]"
DB,Oracle DBA Consultant,,Not disclosed ,,,"[Unix, Performance tuning, PDF, Memory management, Cloud, Database, Infrastructure, Oracle DBA]"
DB,Oracle Retail DBA Consultant,,Not disclosed ,,,"[Interpersonal skills, PDF, Analytical, Back office, Database administration, RIB, Merchandising, Oracle Retail]"
DB,Application Database Administrator: RDBMS,,Not disclosed ,,,"[DBA, PL/SQL, RDBMS, DB2, BLOB, CLOB, z/OS DB2, qmf]"
DB,DBA Manager,,Not disclosed ,,,"[MongoDB, automation scripts, DBA Manager, PostgreSQL, Cloud Database Administration, Oracle, production system management, Microsoft SQL]"
DB,Sr. SQL Server DBA,,Not disclosed ,,,"[Database administration, T-SQL, powershell, sql server dba, dms, azure, DBMS, SQL Servers]"
DB,Sql Server Database Administrator,,Not disclosed ,,,"[SQL Server Dba, Sql Server Database, Mssql Dba, Serv, SQL DBA, SQL Servers, Administration, SQL Server]"
DB,Oracle DBA - Goldengate expertise,,Not disclosed ,,,"[Oracle DBA, DBA, physical database structures, Core Oracle DBA, UAT, Troubleshooting, Oracle, SQL]"
DB,Sql Database Administrator,,Not disclosed ,,,"[SQL DBA, SQL Server Administration, SQL Server Dba, SQL database, Server administration, Serv, SQL Servers, Administration]"
DB,MS SQL DBA (SSE),,Not disclosed ,,,"[Business process, Automation, Version control, GIT, CGI, Database design, Disaster recovery, Schema]"
DB,Database Administrator (MS SQL and DB2),,Not disclosed ,,,"[Unix, Log shipping, MS SQL, Linux, Db2, SQL Tuning, Database, Windows]"
DB,SQL Server Database Developers,,Not disclosed ,,,"[Computer science, query optimization, SSAS, MIS, SSRS, Database, Programming, PLSQL]"
DB,DBA Mango DB Professional,,Not disclosed ,,,"[Performance tuning, GIT, RF, RDBMS, Postgresql, MySQL, Database administration, MongoDB]"
DB,Sr. SQL Server DBA,,Not disclosed ,,,"[MS SQL, Performance tuning, Schema, Infrastructure, Database maintenance, SQL Server dba, Capacity planning, Microsoft]"
DB,DB2 Database Admin,,Not disclosed ,,,"[Unix, Performance tuning, Linux, Db2, Disaster recovery, Application development, Windows, Database Administrator]"
DB,Database Administration & Infrastructure Analyst,,Not disclosed ,,,"[Patch management, LDAP, Cognos, Pharma, Debugging, Database administration, Oracle DBA, Troubleshooting]"
DB,Oracle / SQL Database Administrator,,Not disclosed ,,,"[Oracle, database maintenance, LDAP, SSAS, RAC, Powershell, SQL Database Administrator, SSRS]"
DB,Sql Database Administrator,,Not disclosed ,,,"[SQL Server Administration, SQL DBA, SQL, Administration, DBMS, SQL Server, SQL database, Server]"
DB,Hiring - MS SQL DBA For TOP MNC Companies,,Not disclosed ,,,"[DB2 DBA, MS SQL DBA, MSSQL DBA, SQL Server Dba, SQL Servers, Serv, Top, SQL Server]"
DB,SQL DBA + Snowflake,,Not disclosed ,,,"[Computer science, Security management, Database design, Focus, Customer service, Management, Troubleshooting, Information technology]"
DB,DATABASE ENGINEER I,,Not disclosed ,,,"[Administration, Payroll, HR development, Oracle RDBMS, Focus, Development Lead, HR, IT operations]"
DB,Database Engineer,,Not disclosed ,,,"[IT services, Computer science, Core Java, Linux, RDBMS, JSP, MySQL, Agile]"
DB,Database Administrator,,5-6.5 Lacs PA ,,,"[Database Administration, SQL Server Administration, Oracle DBA, Linux System Administration, SQL DBA, SQL Server Dba, MySQL Database Administration, System]"
DB,Mssql DBA/ Database Administrator- Delhi,,3-5 Lacs PA ,,,"[mssql dba, SQL DBA, SQL Server Dba, database backup, database administration, sql server, Serv, SQL Servers]"
DB,Senior DBA- Professional,,Not disclosed ,,,"[Database Administrator, MySQL, SQL Server, Oracle, SQL, DBMS, Serv, Database administration]"
DB,Database Administrator,,Not disclosed ,,,"[Oracle database, Administration, Data analysis, MS SQL, MIS, Disaster recovery, MySQL, Database]"
DB,Database Administrator,,Not disclosed ,,,"[DBA, AZURE, MS SQL, MySQL, Agile, SCRUM, AWS, SDLC]"
DB,Database Administrator,,30-40 Lacs PA ,,,"[Database Administration, CSS, MySQL, Database, HTML, SQL DBA, SQL, MySQL Database Administration]"
DB,DBA,,"60,000-2 Lacs PA ",,,"[Mysql DBA, AWS RDS, Aurora Db, AWS, MySQL, Database administration, Amazon Rds, Db]"
DB,Mysql DBA (Consultant),,Not disclosed ,,,"[Query Optimization, Mysql arcitecture, Query Tuning, Linux, GTID Replication, Performance Tuning, Troubleshooting, Optimization]"
DB,Database Administrator Lead,,Not disclosed ,,,"[Database Administration, MySQL, Database Architecture, SQL, DBMS, Database design, Administration, Architecture]"
DB,Senior Database Administrator,,Not disclosed ,,,"[MySQL, SQL Server, DBA, Database Design, Database Administrator, Database Architecture, SQL, DBMS]"
DB,DBA Redshift and PostgreSQL,,Not disclosed ,,,"[Root cause analysis, Production support, Postgresql, System support, Cloud, Database, Management, Troubleshooting]"
DB,Mysql Database Administrator,,Not disclosed ,,,"[Database Mirroring, Database Administration, MySQL Database Administration, Unix Shell Scripting, Replication, Database Migration, HTML, Clustering]"
DB,Database Administrator,,Not disclosed ,,,"[Computer science, Performance tuning, Automation, Data management, SSRS, Database administration, SSIS, Analytics]"
DB,Cassandra/Datastax DBA,,25-30 Lacs PA ,,,"[Datastax Cassandra, Robust, Cassandra Database, DBMS, Cassandra, Database administration]"
DB,Hiring Database Administrator - Mysql/AWS,,Not disclosed ,,,"[Database admin, mysql, AWS, rds, Database Administration, Aws Aurora, Amazon Rds, MySQL Database Administration]"
DB,DBA Architect,,Not disclosed ,,,"[database administration, T-SQL, MySQL, ANSI SQL, Linux server, SQL Server, Postgres, MSSQL]"
DB,"Principal Database Administrator, Cloud Services, Capital Markets",,Not disclosed ,,,"[Unix, Postgresql, Schema, calypso, Windows, Capital market, Oracle, RMAN]"
DB,NoSQL Database Administrator ( Notice Period: 30 Days),,Not disclosed ,,,"[NoSQL, Script Language, Kafka, Administration, DBMS, Languages, Database administration, Scripting]"
DB,Senior Manager - DBA,,Not disclosed ,,,"[Dataguard, Database Administration, RAC, Golden Gate, RMAN, Aix, RHEL, Senior]"
DB,Kafka - Database Administrator,,8-17 Lacs PA ,,,"[Apache Zookeeper, Confluent, Kafka, Logstash, Elastic Search, Kibana, Docker, Kafka Cluster]"
DB,PostgreSQL Database Administrator (Mumbai) (WFO),,5-10 Lacs PA ,,,"[Database Administration, Linux, Installation And Configuration, Postgresql Database Administration, Backup And Recovery, Postgres Database, documentation, Postgresql Administration]"
DB,Postgresql Database Administrator,,12-16 Lacs PA ,,,"[aws cloud, postfresql, schema design, data dictionaries, amazon RDS, Data dictionary, DBMS, Postgresql]"
DB,"Excellent Job Opportunity with a Canadian Company For DBA, Pune.",,20-22.5 Lacs PA ,,,"[Database Administration, Performance Tunning, PostgreSQL, Point in time Recovery, Performance, DBMS, Recovery, Time]"
DB,Sr DBA (PostgreSQL),,Not disclosed ,,,"[Postgresql Database Administration, MySQL Database Administration, postgresql, SQL database, Administration, DBMS, SR, Database administration]"
DB,Mongo DBA Admin,,Not disclosed ,,,"[replication, mongodb, sharding, CLUSTERING, indexing, ingestion, repli, Administration]"
DB,Mongo plus Sybase DBA SME,,25 Lacs PA ,,,"[Sybase DBA, MongoDB, SyBase, SME, Database administration]"
DB,SQL Database - Administrator,,Not disclosed ,,,"[Performance tuning, Data migration, Security management, Data modeling, Database design, Postgresql, MySQL, Disaster recovery]"
DB,MS SQL Database administration,,Not disclosed ,,,"[Log shipping, MS SQL, SQL Tuning, Database, SQL DBA, Performance improvement, Performance, SQL]"
DB,Database Admin - MS SQL,,Not disclosed ,,,"[MS SQL, Automation, Database planning, SQL database, Powershell, Information security, Database Administrator, Project life cycle]"
DB,SQL Server DBA IRC Professional,,Not disclosed ,,,"[Telecom, Performance tuning, Automation, Development Manager, Healthcare, Firmware, SSIS, Information technology]"
DB,Mssql Server Database Administrator (Cloud),,Not disclosed ,,,"[MSSQL DBA, RDS, Aws Cloud, Terraform, SQL Server Administration, Cloud Formation Aws, MySQL, Amazon Cloudwatch]"
DB,DBA Lead Oracle & Exadata Administration,,Not disclosed ,,,"[Performance tuning, Automation, Compliance, data security, Oracle, Stakeholder management, Operations, SLA management]"
DB,Database Developer,,Not disclosed ,,,"[Cloud computing, Database design, Technical writing, Postgresql, MySQL, JSON, Data quality, Stored procedures]"
DB,"Sr. Software Engineer - Korn Shell Scripting, Databases",,Not disclosed ,,,"[Databases, Korn Shell Scripting, python, Shell Scripting, data processing, system configuration, Korn Scripting, interface builder]"
DB,"Sr. Software Engineer - Korn Shell Scripting, Databases",,Not disclosed ,,,"[Korn Shell Scripting, Oracle DB, Shell Scripting, Korn Scripting, batch processing, SQL Server databases, database system administration, Oracle]"
DB,"Database Engineer (Postgres, MongoDB, Redis) @ Bangalore",,17-25 Lacs PA ,,,"[Elasticsearch, MySQL, Redis, MongoDB, Postgres, NoSQL, Clickhouse, Database Design]"
DB,Senior Clinical Database Programmer,,Not disclosed ,,,"[EDC, Technical design, Production, Software development life cycle, Database, Clinical research, HTML, Life sciences]"
DB,Walk In drive - SPE - Data Studio Reporting(Database Developer) -HYD,,Not disclosed ,,,"[RDBMS, Data Studio, PLSQL, SQL, Reporting, DBMS, Database Development, Development]"
DB,Database Administrator - Clover Infotech,,Not disclosed ,,,"[Mssql Dba, Oracle DBA, SQL Server Administration, SQL DBA, SQL Server Dba, SQL Servers, Oracle, Serv]"
DB,Sr Database Administrator,,Not disclosed ,,,"[IT services, SAN, Head Business Development, PDF, SOC, SMS, Oracle, Database Administrator]"
DB,Senior Database Administrator,,Not disclosed ,,,"[Front end, Linux, Coding, Disaster recovery, Performance testing, Windows, SSIS, Troubleshooting]"
DB,DBA,,16-30 Lacs PA ,,,"[Database Administration, database admin, Db Dba, Administration, DBMS, Db Db, Db]"
DB,Database Administrator,,14-20 Lacs PA ,,,"[Oracle DBA, Golden Gate, AWS, RAC, Oracle, Administration, DBMS, Database administration]"
DB,Database Administrator,,Not disclosed ,,,"[Order management, Social media, MySQL, Customer service, Troubleshooting, Oracle, Information technology, Technical support]"
DB,Expert Database Administrator,,Not disclosed ,,,"[IT services, SAN, Usage, Head Business Development, PDF, SOC, SMS, Oracle]"
DB,Database Administrator,,Not disclosed ,,,"[data security, OEM, Database, Deployment, Load balancing, Monitoring, Capacity planning, DBMS]"
DB,Looking For Database Administrator,,2-7 Lacs PA ,,,"[DBA Administrator, SQL DBA, Database Mirroring, Mirroring, Replication, Database Migration, Clustering, Log Shipping]"
DB,Mysql Database Administrator,,"50,000-3 Lacs PA ",,,"[MySQL Database Administration, MySQL, Mysql Database, DBMS, Database administration, Administration, SQL database]"
DB,Senior Engineer _ Application & Database Administrator,,7-8 Lacs PA ,,,"[Rac Database, Dataguard, RAC, Rman Backups, Oracle DBA, Backup, Administration, DBMS]"
DB,Database Administrator,,10-17 Lacs PA ,,,"[Sql Programming, SSRS, SSIS, SQL DBA, Html/Css, T-SQL, SQL Profiler, Javascript]"
DB,Database Administrator - L2,,Not disclosed ,,,"[Performance tuning, IIS, Change management, Data management, Database design, Shell scripting, Windows, Stored procedures]"
DB,DBA Support,,Not disclosed ,,,"[MS SQL, Database administration, Active directory, Windows, Informatica, SSIS, microsoft, Information technology]"
DB,Sybase DBA,,Not disclosed ,,,"[Migration, Replication, Sybase DBA, Performance Tuning, Sybase installation, Troubleshooting, Performance, Database administration]"
DB,NoSQL DBA,,Not disclosed ,,,"[NoSQL, Cassandra, Dba Skills, Database administration]"
DB,Senior Executive Database Administrator,,Not disclosed ,,,"[Management Executive, Executive Database Administrator, Senior Executive, Information management, Executive management, Management, Senior, Administration]"
DB,Database Administrator ( DBA ),,Not disclosed ,,,"[Ms Sql Server, Database Administration, Dba, Database Performance Tuning, Data Migration, Backup, Data Analysis, Oracle]"
DB,Database Administrator,,Not disclosed ,,,"[Database administration, Database Administrator, Administration, DBMS]"
DB,Database Administrator,,Not disclosed ,,,"[Aix, Usage, Linux, Oracle RAC, Windows, Oracle, Troubleshooting, Technical support]"
DB,Database Administrator,,Not disclosed ,,,"[PMP, Network administration, Database design, Consulting, Healthcare, Application development, MFC, System administration]"
DB,Senior Postgres/MySQL Database Administrator,,Not disclosed ,,,"[Performance tuning, Compliance, Database design, Postgresql, MySQL, Data structures, Troubleshooting, Information technology]"
DB,Ingres DBA,,Not disclosed ,,,"[Unix, Linux, Database administration, Data processing, Windows, Process, Administration, Microsoft Windows]"
DB,Greenplum Database Administrator,,12-20 Lacs PA ,,,"[Greenplum, Greenplum Database Administrator, Data Warehousing, ETL, Warehouse, Administration, DBMS, Data]"
DB,System Z Mainframe Database Administrator,,Not disclosed ,,,"[TSO, Backend, ISPF, Data management, Performance management, data security, Cics, MVS]"
DB,Database Administrator,,Not disclosed ,,,"[Housekeeping, Performance tuning, MS SQL, Client satisfaction, SQL Tuning, data integrity, Stored procedures, Monitoring]"
DB,DBA,,Not disclosed ,,,"[Database administration, Administration, DBMS]"
DB,Database Administrator,,Not disclosed ,,,"[IT services, SAN, MS SQL, SOC, Postgresql, Database administration, SMS, Troubleshooting]"
DB,Database Administrator,,20-30 Lacs PA ,,,"[AWS, DBA, Database admin, Database administration, Database Administrator, DBMS, Administration]"
DB,AWS Database Administrator,,20-30 Lacs PA ,,,"[AWS, DBA, Database admin, Database administration, Database Administrator, DBMS, Administration, AWS Dms]"
DB,Senior Database Administrator,,Not disclosed ,,,"[Performance tuning, Linux, Database design, MySQL, Database, Perl, Stored procedures, RHEL]"
DB,Database Administrator,,Not disclosed ,,,"[Unix, Performance tuning, SIDE, Linux, Shell scripting, Database administration, Management, Oracle]"
DB,Database Administrator,,Not disclosed ,,,"[MS SQL, Technical analysis, Postgresql, Database, Subject Matter Expert, Database Administrator, SQL coding, Microsoft]"
DB,Sr. Database Administrator,,Not disclosed ,,,"[MS SQL, Technical analysis, Postgresql, Database, Senior Database Administrator, Subject Matter Expert, SQL coding, Microsoft]"
DB,Database Administrator,,Not disclosed ,,,"[Automation, Linux, Instructor, MySQL, SSRS, Agile, Windows, SSIS]"
DB,Senior Database Administrator,,Not disclosed ,,,"[NoSQL, Linux, Diagnostics, database security, Agile, Problem management, Key management, microsoft]"
DB,Database Administrator - L2,,Not disclosed ,,,"[information system, Interpersonal skills, Business transformation, Process orientation, Project management, Analytical, Security services, ICT]"
DB,Database Administrator,,Not disclosed ,,,"[information system, Interpersonal skills, Business transformation, Process orientation, Network security, Security services, Manager Technology, ICT]"
DB,NoSQL DBA,,Not disclosed ,,,"[Performance tuning, NoSQL, Cloud, Database, Troubleshooting, Information technology, Python, Scripting]"
DB,Database Administrator - Datacom,,Not disclosed ,,,"[Unix, Automation, Project management, Analytical, Configuration management, Windows, DBMS, microsoft]"
DB,DBA Engineer,,Not disclosed ,,,"[Automation, Postgresql, Database administration, Database, Troubleshooting, microsoft, VMS, Analytics]"
DB,Mysql Database Administrator (3-7 years),,Not disclosed ,,,"[Mysql Database Administrator, MySQL, MySQL Database Administration, Mysql Administration, Database Management, Mysql Database, Replication, Database Migration]"
DB,Mysql Database Administrator,,Not disclosed ,,,"[Mysql Database Administrator, MySQL, MySQL Database Administration, Mysql Administration, Database Management, Mysql Database, Replication, Database Migration]"
DB,Senior Postgresql DBA,,Not disclosed ,,,"[postgresql, Database Administration, Postgres Database, Postgresql Database Administration, Postgresql Administration, DBMS, Administration, Senior]"
DB,"Database Administrator Bhopal ,Indore ,Jabalpur",,Not disclosed ,,,"[Database Administration, Project Management, Database Security, Backup, Patching, Performance Tuning, Restore, Monitoring]"
DB,Database Administrator -IS Operational Experience Portfolio,,Not disclosed ,,,"[Unix, Manager Quality Assurance, Db2, Database design, Postgresql, Disaster recovery, Perl, Monitoring]"
DB,Senior Database Administrator,,Not disclosed ,,,"[Database Optimization, SQL Server, MySQL Database Administration, Administration, DBMS, Optimization, Senior, SQL]"
DB,Senior MySQL Database Administrator,,Not disclosed ,,,"[Performance tuning, Monitoring tools, query optimization, MySQL, Database, Stored procedures, mysql database administrator, Supervision]"
DB,Junior MySQL Database Administrator,,Not disclosed ,,,"[Performance tuning, Monitoring tools, MySQL, Database, Stored procedures, mysql database administrator, Supervision, Monitoring]"
DB,Core DBA,,Not disclosed ,,,"[RAC, OEM, Database migration, Oracle DBA, Oracle, Troubleshooting, RMAN, core]"
DB,Database Administrator,,Not disclosed ,,,"[Performance tuning, Redhat, Data migration, Linux, Disaster recovery, Performance testing, Oracle DBA, Oracle]"
DB,Database Administrator Senior Advisor,,Not disclosed ,,,"[Unix, Linux, Shell scripting, Debugging, Javascript, Advisor, Application development, Troubleshooting]"
DB,Database Administrator,,Not disclosed ,,,"[MS SQL, OOPS, MySQL, Database, data integrity, Stored procedures, Database Administrator, Technical support]"
DB,Database Administrator,,Not disclosed ,,,"[VMware, Linux, Networking, MySQL, Database administration, Active directory, Oracle, Business intelligence]"
DB,Database Administrator - NOSQL,,Not disclosed ,,,"[Performance tuning, Linux, Postgresql, Shell scripting, Oracle DBA, OLAP, Windows, Stored procedures]"
DB,MySQL Database Administrator,,Not disclosed ,,,"[SAN, French, GIT, Consulting, MySQL, Database, Database administration, mysql database administrator]"
DB,Peoplesoft Database Administrator,,Not disclosed ,,,"[peoplesoft databases, Database Administration, PUM, PeopleSoft, Administration, DBMS, PeopleSoft admin]"
DB,PostGreSQL DBA,,Not disclosed ,,,"[Unix, Computer science, Performance tuning, Linux, Database design, Postgresql, Shell scripting, Stored procedures]"
DB,"Database Administrator, Regulatory Solutions",,Not disclosed ,,,"[Unix, Performance tuning, Product engineering, Linux, Networking, Disaster recovery, calypso, Troubleshooting]"
DB,DBA,,Not disclosed ,,,"[Database Administration, MSSQL, Azure, SSRS, SSIS, AWS, Administration, Microsoft Azure]"
DB,Senior DBA - Sybase,,Not disclosed ,,,"[Computer science, GIT, GCP, Database administration, Data structures, Continuous improvement, SyBase, Information technology]"
DB,Navisite is hiring PostgreSQL DBA,,Not disclosed ,,,"[Postgresql Database Administration, Postgres Database, Postgresql, DBMS, Administration, Hiring, Database administration]"
DB,Database Administrator L2,,Not disclosed ,,,"[MS SQL, PDF, Data management, Data modeling, Database management, database security, MySQL, Database administration]"
DB,Senior Database Administrator,,Not disclosed ,,,"[Geometry, Change management, Staffing, Data modeling, Database administration, Management, Database Administrator, Monitoring]"
DB,Apps Database Administrator,,Not disclosed ,,,"[Oracle Apps Dba, Oracle Apps, Apps DBA, DBMS, Application, Oracle DBA, Administration, Database administration]"
DB,Database Administrator,,Not disclosed ,,,"[SAN, Performance tuning, Log shipping, Application support, Backend, Coding, Database design, Database administration]"
DB,Postgres DBA,,Not disclosed ,,,"[Application design, Usage, Network administration, Team management, development testing, Database design, Database administration, Database maintenance]"
DB,Database Administrator II,,Not disclosed ,,,"[Performance tuning, Linux, MySQL, Shell scripting, Agile, Problem management, microsoft, Troubleshooting]"
DB,DBA (Database Administrator),,20-25 Lacs PA ,,,"[MySQL, Aurora Db, NoSQL, Dynamo Db, Cassandra, Mariadb, dynamo, DBMS]"
DB,Senior Lead Database Administrator,,Not disclosed ,,,"[Performance tuning, query optimization, Lead Database Administrator, MySQL, Shell scripting, PLSQL, Oracle RAC, Stored procedures]"
DB,Database Administrator,,Not disclosed ,,,"[Postgresql, MySQL, Manager Technology, Computer application, HTML, Database maintenance, Oracle, Database Administrator]"
DB,Senior DBA,,Not disclosed ,,,"[MySQL, SQL Server, Oracle, Database Optimization, Database Scripts, SQL Query optimization, Database Administrator, Scripting]"
DB,Database Administrator,,Not disclosed ,,,"[Postgresql, AWS, Postgres Database, Postgresql Database Administration, Amazon Rds, Administration, DBMS, Database administration]"
DB,Senior Database Administrator,,Not disclosed ,,,"[Performance tuning, MS SQL, Postgresql, database security, Shell scripting, Schema, Agile, Troubleshooting]"
DB,Urgent Opening For DBA (Database Administrator)|| Shipco IT,,15-20 Lacs PA ,,,"[NoSQL, MySQL, MariaDB, AuroraDB, Cassandra, DynamoDB, Administration, DBMS]"
DB,Database Administrator,,Not disclosed ,,,"[Relationship management, Performance tuning, Automation, query optimization, Database design, database security, Web development, Schema]"
DB,Mysql Database Administrator with AWS,,"80,000-3 Lacs PA ",,,"[Database Administration, mySQL, AWS Architecture, Aws Rds Oracle, AWS Aurora DB, DBMS, Aurora Db, Db]"
DB,Database Administrator,,Not disclosed ,,,"[operational support, Networking, Database design, Postgresql, query, Database, Troubleshooting, Open source]"
DB,Senior Database Administrator,,Not disclosed ,,,"[Unix, Automation, Analytical, Configuration management, Windows, DBMS, microsoft, Solution Architect]"
DB,Database Administrator,,Not disclosed ,,,"[Performance tuning, Data analysis, Front end, Database design, MySQL, Javascript, HTML, Database Administrator]"
DB,Database Administrator,,Not disclosed ,,,"[Performance tuning, Analytical, MySQL, Disaster recovery, Schema, HTML, Oracle, Database Administrator]"
DB,Database Administrator,,Not disclosed ,,,"[AIX, Performance tuning, Linux, Database administration, Windows, Oracle, Troubleshooting, Technical support]"
